Pavarde        Vardas         Galutinis(vid./med.)     
Vardas5757     Pavarde5757    2.5                      
Vardas5120     Pavarde5120    2.5                      
Vardas9598     Pavarde9598    2.5                      
Vardas8532     Pavarde8532    2.5                      
Vardas9663     Pavarde9663    2.5                      
Vardas7179     Pavarde7179    2.5                      
Vardas3843     Pavarde3843    2.5                      
Vardas2628     Pavarde2628    2.5                      
Vardas2308     Pavarde2308    2.5                      
Vardas859      Pavarde859     2.5                      
Vardas4532     Pavarde4532    2.5                      
Vardas2986     Pavarde2986    2.5                      
Vardas309      Pavarde309     2.5                      
Vardas609      Pavarde609     2.5                      
Vardas2939     Pavarde2939    2.5                      
Vardas6474     Pavarde6474    2.5                      
Vardas8998     Pavarde8998    2.5                      
Vardas8069     Pavarde8069    2.5                      
Vardas2358     Pavarde2358    2.5                      
Vardas6280     Pavarde6280    2.5                      
Vardas8310     Pavarde8310    2.5                      
Vardas255      Pavarde255     2.5                      
Vardas2459     Pavarde2459    2.5                      
Vardas233      Pavarde233     2.5                      
Vardas1132     Pavarde1132    2.5                      
Vardas4288     Pavarde4288    2.5                      
Vardas629      Pavarde629     2.5                      
Vardas6701     Pavarde6701    2.5                      
Vardas3926     Pavarde3926    2.5                      
Vardas2639     Pavarde2639    2.5                      
Vardas94       Pavarde94      2.5                      
Vardas9388     Pavarde9388    2.5                      
Vardas6533     Pavarde6533    2.5                      
Vardas6435     Pavarde6435    2.5                      
Vardas2539     Pavarde2539    2.5                      
Vardas804      Pavarde804     2.5                      
Vardas3209     Pavarde3209    2.5                      
Vardas7115     Pavarde7115    2.5                      
Vardas6462     Pavarde6462    2.5                      
Vardas6666     Pavarde6666    2.5                      
Vardas8058     Pavarde8058    2.5                      
Vardas7125     Pavarde7125    2.5                      
Vardas1605     Pavarde1605    2.5                      
Vardas398      Pavarde398     2.5                      
Vardas9252     Pavarde9252    2.5                      
Vardas7500     Pavarde7500    2.5                      
Vardas2511     Pavarde2511    2.5                      
Vardas118      Pavarde118     2.4                      
Vardas6300     Pavarde6300    2.4                      
Vardas6281     Pavarde6281    2.4                      
Vardas7242     Pavarde7242    2.4                      
Vardas2555     Pavarde2555    2.4                      
Vardas7027     Pavarde7027    2.4                      
Vardas2767     Pavarde2767    2.4                      
Vardas3530     Pavarde3530    2.4                      
Vardas8915     Pavarde8915    2.4                      
Vardas5288     Pavarde5288    2.4                      
Vardas1914     Pavarde1914    2.4                      
Vardas6958     Pavarde6958    2.4                      
Vardas7484     Pavarde7484    2.4                      
Vardas2255     Pavarde2255    2.4                      
Vardas7637     Pavarde7637    2.4                      
Vardas3858     Pavarde3858    2.4                      
Vardas3851     Pavarde3851    2.4                      
Vardas4584     Pavarde4584    2.4                      
Vardas5150     Pavarde5150    2.4                      
Vardas6660     Pavarde6660    2.4                      
Vardas380      Pavarde380     2.4                      
Vardas2419     Pavarde2419    2.4                      
Vardas6331     Pavarde6331    2.4                      
Vardas5248     Pavarde5248    2.4                      
Vardas7108     Pavarde7108    2.4                      
Vardas5739     Pavarde5739    2.4                      
Vardas7643     Pavarde7643    2.4                      
Vardas778      Pavarde778     2.4                      
Vardas9439     Pavarde9439    2.4                      
Vardas3828     Pavarde3828    2.4                      
Vardas2379     Pavarde2379    2.4                      
Vardas7081     Pavarde7081    2.4                      
Vardas816      Pavarde816     2.4                      
Vardas1590     Pavarde1590    2.4                      
Vardas5163     Pavarde5163    2.4                      
Vardas7208     Pavarde7208    2.4                      
Vardas4510     Pavarde4510    2.4                      
Vardas3295     Pavarde3295    2.4                      
Vardas5069     Pavarde5069    2.4                      
Vardas391      Pavarde391     2.4                      
Vardas2550     Pavarde2550    2.4                      
Vardas4349     Pavarde4349    2.4                      
Vardas2167     Pavarde2167    2.4                      
Vardas6850     Pavarde6850    2.4                      
Vardas406      Pavarde406     2.4                      
Vardas3640     Pavarde3640    2.4                      
Vardas4819     Pavarde4819    2.4                      
Vardas1406     Pavarde1406    2.4                      
Vardas2673     Pavarde2673    2.4                      
Vardas8027     Pavarde8027    2.4                      
Vardas8037     Pavarde8037    2.4                      
Vardas9002     Pavarde9002    2.4                      
Vardas3159     Pavarde3159    2.4                      
Vardas1441     Pavarde1441    2.4                      
Vardas4170     Pavarde4170    2.4                      
Vardas3724     Pavarde3724    2.4                      
Vardas4889     Pavarde4889    2.4                      
Vardas3688     Pavarde3688    2.4                      
Vardas616      Pavarde616     2.4                      
Vardas7962     Pavarde7962    2.4                      
Vardas3        Pavarde3       2.4                      
Vardas7532     Pavarde7532    2.4                      
Vardas5342     Pavarde5342    2.4                      
Vardas2708     Pavarde2708    2.4                      
Vardas5064     Pavarde5064    2.4                      
Vardas2178     Pavarde2178    2.4                      
Vardas8348     Pavarde8348    2.4                      
Vardas6873     Pavarde6873    2.4                      
Vardas2158     Pavarde2158    2.4                      
Vardas6739     Pavarde6739    2.4                      
