Pavarde        Vardas         Galutinis(vid./med.)     
Vardas7317     Pavarde7317    5.1                      
Vardas6376     Pavarde6376    5.1                      
Vardas4220     Pavarde4220    5.1                      
Vardas5834     Pavarde5834    5.1                      
Vardas2713     Pavarde2713    5.1                      
Vardas6742     Pavarde6742    5.1                      
Vardas5686     Pavarde5686    5.1                      
Vardas5490     Pavarde5490    5.1                      
Vardas8202     Pavarde8202    5.1                      
Vardas5447     Pavarde5447    5.1                      
Vardas2317     Pavarde2317    5.1                      
Vardas6793     Pavarde6793    5.1                      
Vardas6383     Pavarde6383    5.1                      
Vardas329      Pavarde329     5.1                      
Vardas1940     Pavarde1940    5.1                      
Vardas6761     Pavarde6761    5.1                      
Vardas444      Pavarde444     5.1                      
Vardas7414     Pavarde7414    5.1                      
Vardas686      Pavarde686     5.1                      
Vardas2291     Pavarde2291    5.1                      
Vardas1697     Pavarde1697    5.1                      
Vardas4570     Pavarde4570    5.1                      
Vardas736      Pavarde736     5.1                      
Vardas1283     Pavarde1283    5.1                      
Vardas4805     Pavarde4805    5.1                      
Vardas8729     Pavarde8729    5.1                      
Vardas3676     Pavarde3676    5.1                      
Vardas7253     Pavarde7253    5.1                      
Vardas605      Pavarde605     5.1                      
Vardas1374     Pavarde1374    5.1                      
Vardas6232     Pavarde6232    5.1                      
Vardas8720     Pavarde8720    5.1                      
Vardas7935     Pavarde7935    5.1                      
Vardas8234     Pavarde8234    5.1                      
Vardas3635     Pavarde3635    5.1                      
Vardas3008     Pavarde3008    5.1                      
Vardas6722     Pavarde6722    5.1                      
Vardas4177     Pavarde4177    5.1                      
Vardas5844     Pavarde5844    5.1                      
Vardas1320     Pavarde1320    5.1                      
Vardas5084     Pavarde5084    5.1                      
Vardas4849     Pavarde4849    5.1                      
Vardas3129     Pavarde3129    5.1                      
Vardas7042     Pavarde7042    5.1                      
Vardas3324     Pavarde3324    5.1                      
Vardas2040     Pavarde2040    5.1                      
Vardas608      Pavarde608     5.1                      
Vardas6284     Pavarde6284    5.1                      
Vardas5174     Pavarde5174    5.1                      
Vardas9601     Pavarde9601    5.1                      
Vardas3199     Pavarde3199    5.1                      
Vardas8712     Pavarde8712    5.1                      
Vardas8946     Pavarde8946    5.1                      
Vardas4276     Pavarde4276    5.1                      
Vardas7404     Pavarde7404    5.1                      
Vardas9136     Pavarde9136    5.1                      
Vardas7146     Pavarde7146    5.1                      
Vardas4700     Pavarde4700    5.1                      
Vardas5862     Pavarde5862    5.1                      
Vardas6879     Pavarde6879    5.1                      
Vardas2653     Pavarde2653    5.1                      
Vardas3581     Pavarde3581    5.1                      
Vardas4736     Pavarde4736    5.1                      
Vardas6951     Pavarde6951    5.1                      
Vardas6960     Pavarde6960    5.1                      
Vardas7324     Pavarde7324    5.1                      
Vardas9682     Pavarde9682    5.1                      
Vardas296      Pavarde296     5.1                      
Vardas8326     Pavarde8326    5.1                      
Vardas9688     Pavarde9688    5.1                      
Vardas3618     Pavarde3618    5.1                      
Vardas7431     Pavarde7431    5.1                      
Vardas5710     Pavarde5710    5.1                      
Vardas9705     Pavarde9705    5.1                      
Vardas808      Pavarde808     5.1                      
Vardas8636     Pavarde8636    5.1                      
Vardas5233     Pavarde5233    5.1                      
Vardas5712     Pavarde5712    5.1                      
Vardas2099     Pavarde2099    5.1                      
Vardas8029     Pavarde8029    5.1                      
Vardas8913     Pavarde8913    5.1                      
Vardas9175     Pavarde9175    5.1                      
Vardas3205     Pavarde3205    5.1                      
Vardas4148     Pavarde4148    5.1                      
Vardas8955     Pavarde8955    5.1                      
Vardas2502     Pavarde2502    5.1                      
Vardas8312     Pavarde8312    5.1                      
Vardas3277     Pavarde3277    5.1                      
Vardas348      Pavarde348     5.1                      
Vardas6209     Pavarde6209    5.1                      
Vardas4500     Pavarde4500    5.1                      
Vardas9356     Pavarde9356    5.1                      
Vardas7784     Pavarde7784    5.1                      
Vardas862      Pavarde862     5.1                      
Vardas7290     Pavarde7290    5.1                      
Vardas1486     Pavarde1486    5.1                      
Vardas8545     Pavarde8545    5                        
Vardas7498     Pavarde7498    5                        
Vardas1070     Pavarde1070    5                        
Vardas7239     Pavarde7239    5                        
Vardas9024     Pavarde9024    5                        
Vardas9031     Pavarde9031    5                        
Vardas5146     Pavarde5146    5                        
Vardas7071     Pavarde7071    5                        
Vardas8952     Pavarde8952    5                        
Vardas6880     Pavarde6880    5                        
Vardas7326     Pavarde7326    5                        
Vardas7192     Pavarde7192    5                        
Vardas338      Pavarde338     5                        
Vardas9370     Pavarde9370    5                        
Vardas651      Pavarde651     5                        
Vardas6134     Pavarde6134    5                        
Vardas6135     Pavarde6135    5                        
Vardas6202     Pavarde6202    5                        
Vardas7963     Pavarde7963    5                        
Vardas1792     Pavarde1792    5                        
Vardas9577     Pavarde9577    5                        
Vardas2895     Pavarde2895    5                        
Vardas563      Pavarde563     5                        
Vardas5574     Pavarde5574    5                        
Vardas8229     Pavarde8229    5                        
Vardas9490     Pavarde9490    5                        
Vardas539      Pavarde539     5                        
Vardas7880     Pavarde7880    5                        
Vardas8425     Pavarde8425    5                        
Vardas2696     Pavarde2696    5                        
Vardas7616     Pavarde7616    5                        
Vardas2551     Pavarde2551    5                        
Vardas912      Pavarde912     5                        
Vardas8489     Pavarde8489    5                        
Vardas9804     Pavarde9804    5                        
Vardas5750     Pavarde5750    5                        
Vardas1655     Pavarde1655    5                        
