Pavarde        Vardas         Galutinis(vid./med.)     
Vardas85142    Pavarde85142   5.2                      
Vardas78793    Pavarde78793   5.2                      
Vardas36594    Pavarde36594   5.2                      
Vardas87371    Pavarde87371   5.2                      
Vardas87321    Pavarde87321   5.2                      
Vardas36530    Pavarde36530   5.2                      
Vardas87302    Pavarde87302   5.2                      
Vardas87235    Pavarde87235   5.2                      
Vardas77457    Pavarde77457   5.2                      
Vardas82449    Pavarde82449   5.2                      
Vardas82415    Pavarde82415   5.2                      
Vardas35033    Pavarde35033   5.2                      
Vardas87198    Pavarde87198   5.2                      
Vardas85402    Pavarde85402   5.2                      
Vardas33000    Pavarde33000   5.2                      
Vardas36017    Pavarde36017   5.2                      
Vardas95768    Pavarde95768   5.2                      
Vardas32166    Pavarde32166   5.2                      
Vardas37383    Pavarde37383   5.2                      
Vardas75614    Pavarde75614   5.2                      
Vardas83777    Pavarde83777   5.2                      
Vardas32060    Pavarde32060   5.2                      
Vardas84339    Pavarde84339   5.2                      
Vardas84370    Pavarde84370   5.2                      
Vardas81375    Pavarde81375   5.2                      
Vardas84373    Pavarde84373   5.2                      
Vardas75721    Pavarde75721   5.2                      
Vardas80880    Pavarde80880   5.2                      
Vardas33607    Pavarde33607   5.2                      
Vardas75779    Pavarde75779   5.2                      
Vardas35220    Pavarde35220   5.2                      
Vardas77354    Pavarde77354   5.2                      
Vardas75902    Pavarde75902   5.2                      
Vardas34599    Pavarde34599   5.2                      
Vardas84490    Pavarde84490   5.2                      
Vardas75905    Pavarde75905   5.2                      
Vardas81339    Pavarde81339   5.2                      
Vardas75337    Pavarde75337   5.2                      
Vardas75306    Pavarde75306   5.2                      
Vardas37581    Pavarde37581   5.2                      
Vardas75385    Pavarde75385   5.2                      
Vardas81130    Pavarde81130   5.2                      
Vardas35529    Pavarde35529   5.2                      
Vardas34299    Pavarde34299   5.2                      
Vardas37483    Pavarde37483   5.2                      
Vardas88374    Pavarde88374   5.2                      
Vardas35361    Pavarde35361   5.2                      
Vardas88608    Pavarde88608   5.2                      
Vardas75533    Pavarde75533   5.2                      
Vardas88506    Pavarde88506   5.2                      
Vardas32042    Pavarde32042   5.2                      
Vardas37386    Pavarde37386   5.2                      
Vardas75603    Pavarde75603   5.2                      
Vardas75607    Pavarde75607   5.2                      
Vardas88203    Pavarde88203   5.2                      
Vardas76427    Pavarde76427   5.2                      
Vardas83264    Pavarde83264   5.2                      
Vardas84819    Pavarde84819   5.2                      
Vardas85678    Pavarde85678   5.2                      
Vardas32306    Pavarde32306   5.2                      
Vardas81412    Pavarde81412   5.2                      
Vardas32307    Pavarde32307   5.2                      
Vardas86183    Pavarde86183   5.2                      
Vardas76029    Pavarde76029   5.2                      
Vardas87996    Pavarde87996   5.2                      
Vardas36982    Pavarde36982   5.2                      
Vardas76920    Pavarde76920   5.2                      
Vardas82920    Pavarde82920   5.2                      
Vardas77078    Pavarde77078   5.2                      
Vardas82831    Pavarde82831   5.2                      
Vardas87902    Pavarde87902   5.2                      
Vardas77218    Pavarde77218   5.2                      
Vardas34669    Pavarde34669   5.2                      
Vardas34170    Pavarde34170   5.2                      
Vardas76086    Pavarde76086   5.2                      
Vardas35627    Pavarde35627   5.2                      
Vardas32205    Pavarde32205   5.2                      
Vardas81410    Pavarde81410   5.2                      
Vardas37075    Pavarde37075   5.2                      
Vardas83326    Pavarde83326   5.2                      
Vardas76409    Pavarde76409   5.2                      
Vardas83384    Pavarde83384   5.2                      
Vardas97867    Pavarde97867   5.1                      
Vardas1857     Pavarde1857    5.1                      
Vardas83911    Pavarde83911   5.1                      
Vardas16970    Pavarde16970   5.1                      
Vardas1932     Pavarde1932    5.1                      
Vardas58845    Pavarde58845   5.1                      
Vardas58081    Pavarde58081   5.1                      
Vardas59147    Pavarde59147   5.1                      
Vardas89223    Pavarde89223   5.1                      
Vardas58636    Pavarde58636   5.1                      
Vardas85608    Pavarde85608   5.1                      
Vardas85571    Pavarde85571   5.1                      
Vardas85551    Pavarde85551   5.1                      
Vardas59101    Pavarde59101   5.1                      
Vardas58141    Pavarde58141   5.1                      
Vardas92466    Pavarde92466   5.1                      
Vardas58594    Pavarde58594   5.1                      
Vardas85621    Pavarde85621   5.1                      
Vardas85644    Pavarde85644   5.1                      
Vardas2539     Pavarde2539    5.1                      
Vardas60454    Pavarde60454   5.1                      
Vardas89335    Pavarde89335   5.1                      
Vardas60611    Pavarde60611   5.1                      
Vardas16027    Pavarde16027   5.1                      
Vardas60837    Pavarde60837   5.1                      
Vardas60838    Pavarde60838   5.1                      
Vardas84850    Pavarde84850   5.1                      
Vardas98021    Pavarde98021   5.1                      
Vardas60874    Pavarde60874   5.1                      
Vardas60897    Pavarde60897   5.1                      
Vardas61027    Pavarde61027   5.1                      
Vardas84732    Pavarde84732   5.1                      
Vardas60415    Pavarde60415   5.1                      
Vardas84415    Pavarde84415   5.1                      
Vardas15648    Pavarde15648   5.1                      
Vardas2713     Pavarde2713    5.1                      
Vardas61499    Pavarde61499   5.1                      
Vardas15602    Pavarde15602   5.1                      
Vardas15547    Pavarde15547   5.1                      
Vardas15527    Pavarde15527   5.1                      
Vardas84303    Pavarde84303   5.1                      
Vardas84261    Pavarde84261   5.1                      
Vardas61716    Pavarde61716   5.1                      
Vardas61748    Pavarde61748   5.1                      
Vardas88641    Pavarde88641   5.1                      
Vardas16720    Pavarde16720   5.1                      
Vardas16911    Pavarde16911   5.1                      
Vardas2062     Pavarde2062    5.1                      
Vardas59450    Pavarde59450   5.1                      
Vardas16841    Pavarde16841   5.1                      
Vardas59544    Pavarde59544   5.1                      
Vardas2079     Pavarde2079    5.1                      
Vardas59636    Pavarde59636   5.1                      
Vardas92393    Pavarde92393   5.1                      
Vardas92390    Pavarde92390   5.1                      
Vardas85389    Pavarde85389   5.1                      
